name,address,location,listed_in(city),cuisines,price,rating,votes,rest_type
Gilly's Restobar,"91, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 4th Block,Koramangala 4th Block,"Finger Food,Continental,North Indian",1000,4.5,3915,"Pub, Casual Dining"
Brooks and Bonds Brewery,"4, 100 Feet Road, Koramangala 5th Block, Bangalore",Koramangala 4th Block,Koramangala 4th Block,"Continental,Mediterranean,North Indian,Chinese,Finger Food",1600,4.5,3967,"Casual Dining, Microbrewery"
Simon Says Brew Works,"105, 3rd Floor, 1st A Cross Road, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 4th Block,Koramangala 4th Block,"Continental,American,Italian,Modern Indian,Pizza",1400,4.5,1995,"Microbrewery, Casual Dining"
The Old Fashioned Bar,"470, 80 Feet Road, Koramangala 6th Block, Bangalore",Koramangala 4th Block,Koramangala 4th Block,"Finger Food,North Indian,Continental",1000,4.5,571,Bar
Buff Buffet Buff,"60, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"North Indian,Chinese,Continental,Thai,Salad",1500,4.5,3163,"Casual Dining, Bar"
Sultans of Spice,"BluPetal Hotel, 60 Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"North Indian,Mughlai,Salad",1300,4.5,3467,Casual Dining
Toscano,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore Koramangala 7th Block",Koramangala 5th Block,Koramangala 5th Block,"Italian,Salad",1500,4.5,718,Casual Dining
Dyu Art Cafe,"23, Near Mangala Kalyana Mantapa, MIG, KHB Colony, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Cafe,Italian,Fast Food",800,4.5,3845,Cafe
Stoner,"Elite Building Ground Floor, Industrial Layout, Jyoti Niwas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Ice Cream,Cafe,Pizza,Burger,Desserts",500,4.5,2620,"Dessert Parlor, Cafe"
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Cafe,Continental,Mediterranean,Beverages",900,4.5,549,Cafe
Nuts Over Salads Cafe,"1, Nirmala Mansion, 4th Cross, 17th A Main, 60 Feet Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Cafe,Salad",800,4.5,208,Cafe
99 Pancakes,"70, Jyoti Nivas College Road, Koramangala Industrial Layout, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Desserts,Cafe",300,4.5,344,"Dessert Parlor, Cafe"
XO Belgian Waffle,"948, 16th Main, MICO Layout, 2nd Stage, BTM, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Desserts,Beverages",400,4.5,560,Dessert Parlor
Gilly's Restobar,"91, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Finger Food,Continental,North Indian",1000,4.5,3915,"Pub, Casual Dining"
Once Upon A Flame,"36, 1st Floor, 14th Main Road, 7th Sector, 80 Feet Main Road, Opposite Vedantu Online Learning Center, HSR, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Steak,Continental,Burger,BBQ",1200,4.5,2073,Casual Dining
Pin Me Down,"29, Tavakere Main Road, Behind Forum Mall, Koramangala, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Continental,Mexican,Chinese,North Indian",800,4.5,811,Casual Dining
Big Wong XL,"3, 5th Block, 60 Feet Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Chinese,Sushi,Asian,Thai",1400,4.5,685,Casual Dining
Roots,"43/A, 1st Main, Jakkasandra Road, Near Wipro Park, Koramangala 1st Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"North Indian,South Indian,Chinese,Continental,Mangalorean",1200,4.5,1889,"Casual Dining, Bar"
Pasta Street,"751, 80 Feet Road, Opposite SBI Bank, Koramangala 4th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Italian,Pizza,Salad",1300,4.5,261,Casual Dining
Brooks and Bonds Brewery,"4, 100 Feet Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Continental,Mediterranean,North Indian,Chinese,Finger Food",1600,4.5,3967,"Casual Dining, Microbrewery"
Mudpipe Cafe,"1, KDP Building, 4th Floor, Near Forum Mall, Above NEXA showroom, Hosur Road, BTM, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Cafe,Continental,Burger",900,4.5,1879,Cafe
Bonum cibum,"1502, Ground Floor, Sector 1, HSR Layout, HSR, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Lebanese,Turkish",1200,4.5,237,Casual Dining
Wild Thyme Restaurant,"145, 60ft Road, KHB Colony, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Chinese,Continental,North Indian,Italian,Seafood",800,4.5,42,Casual Dining
Natural Ice Cream,"1021, 80 Feet Main Road, Koramangala 1st Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Ice Cream,Beverages",200,4.5,941,Dessert Parlor
IceBreakers,"15, 60 Feet Road, 19th Main, Koramangala 6th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Desserts,Ice Cream",500,4.5,493,Dessert Parlor
Chinita Real Mexican Food,"25, 1st Floor, 5th Cross, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,Mexican,1200,4.5,733,Casual Dining
Simon Says Brew Works,"105, 3rd Floor, 1st A Cross Road, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Continental,American,Italian,Modern Indian,Pizza",1400,4.5,1995,"Microbrewery, Casual Dining"
Prost Brew Pub,"749, 10th Main, 80 Feet Road, Koramangala 4th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"American,Continental,North Indian,Salad",1800,4.5,7854,"Pub, Microbrewery"
Myu Bar at Gilly's Redefined,"413, 100 Feet Road, Koramangala 4th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"American,North Indian,Pizza,Finger Food,Continental",1200,4.5,1231,"Microbrewery, Bar"
The Old Fashioned Bar,"470, 80 Feet Road, Koramangala 6th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Finger Food,North Indian,Continental",1000,4.5,571,Bar
Pin Me Down,"29, Tavakere Main Road, Behind Forum Mall, Koramangala, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Continental,Mexican,Chinese,North Indian",800,4.5,816,Casual Dining
Gilly's Restobar,"91, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Finger Food,Continental,North Indian",1000,4.5,3914,"Pub, Casual Dining"
Brooks and Bonds Brewery,"4, 100 Feet Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Continental,Mediterranean,North Indian,Chinese,Finger Food",1600,4.5,3987,"Casual Dining, Microbrewery"
Simon Says Brew Works,"105, 3rd Floor, 1st A Cross Road, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Continental,American,Italian,Modern Indian,Pizza",1400,4.5,2005,"Microbrewery, Casual Dining"
Fenny's Lounge And Kitchen,"115, 3rd Floor, Opposite Raheja Arcade, Koramangala 7th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Mediterranean,Pizza,Continental,Seafood,Salad",1600,4.5,6377,"Bar, Casual Dining"
Prost Brew Pub,"749, 10th Main, 80 Feet Road, Koramangala 4th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"American,Continental,North Indian,Salad",1800,4.5,7856,"Pub, Microbrewery"
The Old Fashioned Bar,"470, 80 Feet Road, Koramangala 6th Block, Bangalore",Koramangala 5th Block,Koramangala 5th Block,"Finger Food,North Indian,Continental",1000,4.5,577,Bar
Sultans of Spice,"BluPetal Hotel, 60 Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"North Indian,Mughlai,Salad",1300,4.5,3469,Casual Dining
Buff Buffet Buff,"60, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"North Indian,Chinese,Continental,Thai,Salad",1500,4.5,3163,"Casual Dining, Bar"
Toscano,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore Koramangala 7th Block",Koramangala 6th Block,Koramangala 6th Block,"Italian,Salad",1500,4.5,721,Casual Dining
Dyu Art Cafe,"23, Near Mangala Kalyana Mantapa, MIG, KHB Colony, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Cafe,Italian,Fast Food",800,4.5,3847,Cafe
Stoner,"Elite Building Ground Floor, Industrial Layout, Jyoti Niwas College Road, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Ice Cream,Cafe,Pizza,Burger,Desserts",500,4.5,2621,"Dessert Parlor, Cafe"
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Cafe,Continental,Mediterranean,Beverages",900,4.5,550,Cafe
99 Pancakes,"70, Jyoti Nivas College Road, Koramangala Industrial Layout, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Desserts,Cafe",300,4.5,345,"Dessert Parlor, Cafe"
Mudpipe Cafe,"1, KDP Building, 4th Floor, Near Forum Mall, Above NEXA showroom, Hosur Road, BTM, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Cafe,Continental,Burger",900,4.5,1879,Cafe
eat.fit,"96, 29th Main, 23rd Cross, 2nd Stage, BTM, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Healthy Food,North Indian,Biryani,Continental,Sandwich",500,4.5,1193,Delivery
XO Belgian Waffle,"948, 16th Main, MICO Layout, 2nd Stage, BTM, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Desserts,Beverages",400,4.5,563,Dessert Parlor
Once Upon A Flame,"36, 1st Floor, 14th Main Road, 7th Sector, 80 Feet Main Road, Opposite Vedantu Online Learning Center, HSR, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Steak,Continental,Burger,BBQ",1200,4.5,2072,Casual Dining
Pin Me Down,"29, Tavakere Main Road, Behind Forum Mall, Koramangala, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Continental,Mexican,Chinese,North Indian",800,4.5,816,Casual Dining
Pasta Street,"751, 80 Feet Road, Opposite SBI Bank, Koramangala 4th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Italian,Pizza,Salad",1300,4.5,263,Casual Dining
Roots,"43/A, 1st Main, Jakkasandra Road, Near Wipro Park, Koramangala 1st Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"North Indian,South Indian,Chinese,Continental,Mangalorean",1200,4.5,1889,"Casual Dining, Bar"
Brooks and Bonds Brewery,"4, 100 Feet Road, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Continental,Mediterranean,North Indian,Chinese,Finger Food",1600,4.5,3987,"Casual Dining, Microbrewery"
Bonum cibum,"1502, Ground Floor, Sector 1, HSR Layout, HSR, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Lebanese,Turkish",1200,4.5,253,Casual Dining
Gilly's Restobar,"91, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Finger Food,Continental,North Indian",1000,4.5,3914,"Pub, Casual Dining"
Big Wong XL,"3, 5th Block, 60 Feet Road, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Chinese,Sushi,Asian,Thai",1400,4.5,686,Casual Dining
Natural Ice Cream,"1021, 80 Feet Main Road, Koramangala 1st Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Ice Cream,Beverages",200,4.5,941,Dessert Parlor
IceBreakers,"15, 60 Feet Road, 19th Main, Koramangala 6th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Desserts,Ice Cream",500,4.5,494,Dessert Parlor
The Old Fashioned Bar,"470, 80 Feet Road, Koramangala 6th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Finger Food,North Indian,Continental",1000,4.5,578,Bar
Gilly's Restobar,"91, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Finger Food,Continental,North Indian",1000,4.5,3919,"Pub, Casual Dining"
Buff Buffet Buff,"60, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"North Indian,Chinese,Continental,Thai,Salad",1500,4.5,3170,"Casual Dining, Bar"
Sultans of Spice,"BluPetal Hotel, 60 Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"North Indian,Mughlai,Salad",1300,4.5,3471,Casual Dining
Dyu Art Cafe,"23, Near Mangala Kalyana Mantapa, MIG, KHB Colony, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Cafe,Italian,Fast Food",800,4.5,3849,Cafe
Prost Brew Pub,"749, 10th Main, 80 Feet Road, Koramangala 4th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"American,Continental,North Indian,Salad",1800,4.5,7862,"Pub, Microbrewery"
Brooks and Bonds Brewery,"4, 100 Feet Road, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Continental,Mediterranean,North Indian,Chinese,Finger Food",1600,4.5,3991,"Casual Dining, Microbrewery"
Fenny's Lounge And Kitchen,"115, 3rd Floor, Opposite Raheja Arcade, Koramangala 7th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Mediterranean,Pizza,Continental,Seafood,Salad",1600,4.5,6383,"Bar, Casual Dining"
The Terrace at Gilly's Redefined,"413, 100 Feet Road, Next E-Zone, Koramangala 4th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Continental,Finger Food,Asian,North Indian",1400,4.5,905,"Microbrewery, Casual Dining"
Simon Says Brew Works,"105, 3rd Floor, 1st A Cross Road, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Continental,American,Italian,Modern Indian,Pizza",1400,4.5,2011,"Microbrewery, Casual Dining"
Toscano,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore Koramangala 7th Block",Koramangala 6th Block,Koramangala 6th Block,"Italian,Salad",1500,4.5,724,Casual Dining
Big Wong XL,"3, 5th Block, 60 Feet Road, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Chinese,Sushi,Asian,Thai",1400,4.5,688,Casual Dining
Pasta Street,"751, 80 Feet Road, Opposite SBI Bank, Koramangala 4th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Italian,Pizza,Salad",1300,4.5,267,Casual Dining
Chinita Real Mexican Food,"25, 1st Floor, 5th Cross, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,Mexican,1200,4.5,739,Casual Dining
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Cafe,Continental,Mediterranean,Beverages",900,4.5,553,Cafe
Stoner,"Elite Building Ground Floor, Industrial Layout, Jyoti Niwas College Road, Koramangala 5th Block, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Ice Cream,Cafe,Pizza,Burger,Desserts",500,4.5,2627,"Dessert Parlor, Cafe"
Pin Me Down,"29, Tavakere Main Road, Behind Forum Mall, Koramangala, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Continental,Mexican,Chinese,North Indian",800,4.5,819,Casual Dining
Mudpipe Cafe,"1, KDP Building, 4th Floor, Near Forum Mall, Above NEXA showroom, Hosur Road, BTM, Bangalore",Koramangala 6th Block,Koramangala 6th Block,"Cafe,Continental,Burger",900,4.5,1880,Cafe
Toscano,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore Koramangala 7th Block",Koramangala 7th Block,Koramangala 7th Block,"Italian,Salad",1500,4.5,724,Casual Dining
Buff Buffet Buff,"60, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"North Indian,Chinese,Continental,Thai,Salad",1500,4.5,3170,"Casual Dining, Bar"
Sultans of Spice,"BluPetal Hotel, 60 Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"North Indian,Mughlai,Salad",1300,4.5,3471,Casual Dining
Dyu Art Cafe,"23, Near Mangala Kalyana Mantapa, MIG, KHB Colony, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Cafe,Italian,Fast Food",800,4.5,3849,Cafe
Stoner,"Elite Building Ground Floor, Industrial Layout, Jyoti Niwas College Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Ice Cream,Cafe,Pizza,Burger,Desserts",500,4.5,2627,"Dessert Parlor, Cafe"
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Cafe,Continental,Mediterranean,Beverages",900,4.5,553,Cafe
99 Pancakes,"70, Jyoti Nivas College Road, Koramangala Industrial Layout, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Desserts,Cafe",300,4.5,346,"Dessert Parlor, Cafe"
Mudpipe Cafe,"1, KDP Building, 4th Floor, Near Forum Mall, Above NEXA showroom, Hosur Road, BTM, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Cafe,Continental,Burger",900,4.5,1880,Cafe
eat.fit,"96, 29th Main, 23rd Cross, 2nd Stage, BTM, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Healthy Food,North Indian,Biryani,Continental,Sandwich",500,4.5,1195,Delivery
XO Belgian Waffle,"948, 16th Main, MICO Layout, 2nd Stage, BTM, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Desserts,Beverages",400,4.5,565,Dessert Parlor
Pin Me Down,"29, Tavakere Main Road, Behind Forum Mall, Koramangala, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Continental,Mexican,Chinese,North Indian",800,4.5,819,Casual Dining
Pasta Street,"751, 80 Feet Road, Opposite SBI Bank, Koramangala 4th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Italian,Pizza,Salad",1300,4.5,267,Casual Dining
Brooks and Bonds Brewery,"4, 100 Feet Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Continental,Mediterranean,North Indian,Chinese,Finger Food",1600,4.5,3991,"Casual Dining, Microbrewery"
Gilly's Restobar,"91, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Finger Food,Continental,North Indian",1000,4.5,3919,"Pub, Casual Dining"
Big Wong XL,"3, 5th Block, 60 Feet Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Chinese,Sushi,Asian,Thai",1400,4.5,688,Casual Dining
Natural Ice Cream,"1021, 80 Feet Main Road, Koramangala 1st Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Ice Cream,Beverages",200,4.5,941,Dessert Parlor
Corner House Ice Cream,"67-7-61, 1st A Main, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Ice Cream,Desserts",400,4.5,1547,Dessert Parlor
XO Belgian Waffle,"105, 1st A Cross, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Desserts,Beverages",400,4.5,835,Dessert Parlor
Stoner,"Elite Building Ground Floor, Industrial Layout, Jyoti Niwas College Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Ice Cream,Cafe,Pizza,Burger,Desserts",500,4.5,2629,"Dessert Parlor, Cafe"
99 Pancakes,"70, Jyoti Nivas College Road, Koramangala Industrial Layout, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Desserts,Beverages,Cafe,Ice Cream",300,4.5,349,"Dessert Parlor, Cafe"
IceBreakers,"15, 60 Feet Road, 19th Main, Koramangala 6th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Desserts,Ice Cream",500,4.5,499,Dessert Parlor
Natural Ice Cream,"1021, 80 Feet Main Road, Koramangala 1st Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Ice Cream,Beverages",200,4.5,942,Dessert Parlor
Fenny's Lounge And Kitchen,"115, 3rd Floor, Opposite Raheja Arcade, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Mediterranean,Pizza,Continental,Seafood,Salad",1600,4.5,6385,"Bar, Casual Dining"
Toscano,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore Koramangala 7th Block",Koramangala 7th Block,Koramangala 7th Block,"Italian,Salad",1500,4.5,727,Casual Dining
Buff Buffet Buff,"60, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"North Indian,Chinese,Continental,Thai,Salad",1500,4.5,3174,"Casual Dining, Bar"
Sultans of Spice,"BluPetal Hotel, 60 Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"North Indian,Mughlai,Salad",1300,4.5,3473,Casual Dining
The Reservoire,"17th Main Road, JNC Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Continental,North Indian,Chinese,American",1300,4.5,2597,"Bar, Casual Dining"
Dyu Art Cafe,"23, Near Mangala Kalyana Mantapa, MIG, KHB Colony, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Cafe,Italian,Fast Food",800,4.5,3854,Cafe
Prost Brew Pub,"749, 10th Main, 80 Feet Road, Koramangala 4th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"American,Continental,North Indian,Salad",1800,4.5,7870,"Pub, Microbrewery"
Brooks and Bonds Brewery,"4, 100 Feet Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Continental,Mediterranean,North Indian,Chinese,Finger Food",1600,4.5,3996,"Casual Dining, Microbrewery"
The Terrace at Gilly's Redefined,"413, 100 Feet Road, Next E-Zone, Koramangala 4th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Continental,Finger Food,Asian,North Indian",1400,4.5,911,"Microbrewery, Casual Dining"
Simon Says Brew Works,"105, 3rd Floor, 1st A Cross Road, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Continental,American,Italian,Modern Indian,Pizza",1400,4.5,2014,"Microbrewery, Casual Dining"
Myu Bar at Gilly's Redefined,"413, 100 Feet Road, Koramangala 4th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"American,North Indian,Pizza,Finger Food,Continental",1200,4.5,1250,"Microbrewery, Bar"
The Old Fashioned Bar,"470, 80 Feet Road, Koramangala 6th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Finger Food,North Indian,Continental",1000,4.5,580,Bar
Big Wong XL,"3, 5th Block, 60 Feet Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Chinese,Sushi,Asian,Thai",1400,4.5,697,Casual Dining
Pasta Street,"751, 80 Feet Road, Opposite SBI Bank, Koramangala 4th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Italian,Pizza,Salad",1300,4.5,272,Casual Dining
Chinita Real Mexican Food,"25, 1st Floor, 5th Cross, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,Mexican,1200,4.5,740,Casual Dining
Market Table,"10, Fifth A Block, 17th B Main, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Cafe,Continental,Mediterranean,Beverages",900,4.5,556,Cafe
Pin Me Down,"29, Tavakere Main Road, Behind Forum Mall, Koramangala, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Continental,Mexican,Chinese,North Indian",800,4.5,823,Casual Dining
Mudpipe Cafe,"1, KDP Building, 4th Floor, Near Forum Mall, Above NEXA showroom, Hosur Road, BTM, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Cafe,Continental,Burger",900,4.5,1883,Cafe
Fenny's Lounge And Kitchen,"115, 3rd Floor, Opposite Raheja Arcade, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Mediterranean,Pizza,Continental,Seafood,Salad",1600,4.5,6384,"Bar, Casual Dining"
Gilly's Restobar,"91, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Finger Food,Continental,North Indian",1000,4.5,3923,"Pub, Casual Dining"
Buff Buffet Buff,"60, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"North Indian,Chinese,Continental,Thai,Salad",1500,4.5,3177,"Casual Dining, Bar"
The Reservoire,"17th Main Road, JNC Road, Koramangala 5th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Continental,North Indian,Chinese,American",1300,4.5,2601,"Bar, Casual Dining"
Prost Brew Pub,"749, 10th Main, 80 Feet Road, Koramangala 4th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"American,Continental,North Indian,Salad",1800,4.5,7871,"Pub, Microbrewery"
Myu Bar at Gilly's Redefined,"413, 100 Feet Road, Koramangala 4th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"American,North Indian,Pizza,Finger Food,Continental",1200,4.5,1251,"Microbrewery, Bar"
The Old Fashioned Bar,"470, 80 Feet Road, Koramangala 6th Block, Bangalore",Koramangala 7th Block,Koramangala 7th Block,"Finger Food,North Indian,Continental",1000,4.5,582,Bar
Oh! Calcutta,"14, 2nd Floor, Church Street, Bangalore",Lavelle Road,Lavelle Road,"Bengali,Seafood",1200,4.5,1122,"Casual Dining, Bar"
Mainland China,"First Floor, 14, Church Street, Bangalore",Lavelle Road,Lavelle Road,Chinese,1700,4.5,1418,"Casual Dining, Bar"
Truffles,"22, St. Marks Road, Bangalore",Lavelle Road,Lavelle Road,"Cafe,American,Burger,Steak",900,4.5,3589,Cafe
eat.fit,"1/8, 1st Stage, 1st Cross, KK Computers Building, Shri Krishna Temple Road, Indiranagar, Bangalore",Lavelle Road,Lavelle Road,"Healthy Food,North Indian,Biryani,Continental,Sandwich",500,4.5,869,Delivery
XO Belgian Waffle,"Kiosk 5, Third Floor, Food Court, Garuda Mall, Magrath Road, Ashok Nagar, Brigade Road, Bangalore",Lavelle Road,Lavelle Road,"Desserts,Beverages",450,4.5,221,Food Court
Pasta Street,"37/2, Chicago Avenue, Opposite Fortis Hospital, Cunningham Road, Bangalore",Lavelle Road,Lavelle Road,"Italian,Pizza,Salad",1300,4.5,1636,Casual Dining
MISU,"4th Floor, Building 9, Halcyon Complex, St. Marks Road, Bangalore",Lavelle Road,Lavelle Road,"Asian,Japanese,Korean,Indonesian,Malaysian",1700,4.5,1238,"Casual Dining, Bar"
ASEAN - On The Edge,"84, 13th Floor, Barton Center, MG Road, Bangalore",Lavelle Road,Lavelle Road,"Asian,Thai",1800,4.5,871,Casual Dining
Corner House Ice Cream,"4, Madras Bank Road, Lavelle Road, Bangalore",Lavelle Road,Lavelle Road,"Ice Cream,Desserts",400,4.5,291,Dessert Parlor
